1569                                                                                                ,194                                                                                                 ,15-JUN-87 01.00.00.000000 PM                                               ,           76.33,           78.37
1569                                                                                                ,621                                                                                                 ,27-OCT-04 01.00.00.000000 AM                                               ,           76.54,           97.11
1586                                                                                                ,431                                                                                                 ,24-AUG-12 12.00.00.000000 PM                                               ,           20.87,           92.94
1587                                                                                                ,43                                                                                                  ,20-APR-75 08.00.00.000000 PM                                               ,           93.89,           45.02
1587                                                                                                ,123                                                                                                 ,02-MAY-77 06.00.00.000000 AM                                               ,           59.29,            8.85
1587                                                                                                ,155                                                                                                 ,17-AUG-69 04.00.00.000000 PM                                               ,           93.21,           23.52
1589                                                                                                ,431                                                                                                 ,04-DEC-02 02.00.00.000000 PM                                               ,           47.25,           54.27
1589                                                                                                ,466                                                                                                 ,23-JUL-88 07.00.00.000000 PM                                               ,            2.32,           67.45
1589                                                                                                ,697                                                                                                 ,15-SEP-69 12.00.00.000000 AM                                               ,           79.22,           49.86
1595                                                                                                ,401                                                                                                 ,24-JUN-16 09.00.00.000000 AM                                               ,           33.83,            33.2
1597                                                                                                ,300                                                                                                 ,19-DEC-96 12.00.00.000000 PM                                               ,           93.53,           53.21
1597                                                                                                ,447                                                                                                 ,17-AUG-81 08.00.00.000000 AM                                               ,              51,           92.36
1597                                                                                                ,798                                                                                                 ,13-AUG-10 03.00.00.000000 AM                                               ,           76.65,           10.82
1627                                                                                                ,55                                                                                                  ,23-MAY-74 05.00.00.000000 AM                                               ,           17.93,           90.74
1627                                                                                                ,283                                                                                                 ,21-FEB-09 04.00.00.000000 PM                                               ,           93.21,           49.94
1627                                                                                                ,350                                                                                                 ,02-DEC-99 10.00.00.000000 AM                                               ,            90.7,           56.97
1641                                                                                                ,288                                                                                                 ,27-AUG-89 08.00.00.000000 PM                                               ,            8.05,           30.74
1641                                                                                                ,317                                                                                                 ,06-MAR-94 02.00.00.000000 PM                                               ,           37.22,            57.9
1641                                                                                                ,696                                                                                                 ,21-JUL-92 12.00.00.000000 AM                                               ,             4.2,           53.21
1648                                                                                                ,487                                                                                                 ,16-SEP-84 08.00.00.000000 PM                                               ,           51.47,           90.25
1648                                                                                                ,578                                                                                                 ,14-APR-98 03.00.00.000000 PM                                               ,           69.44,            49.5
1649                                                                                                ,626                                                                                                 ,27-NOV-84 07.00.00.000000 AM                                               ,           47.12,           81.77
1650                                                                                                ,62                                                                                                  ,04-SEP-06 06.00.00.000000 AM                                               ,           50.78,           57.59
1650                                                                                                ,348                                                                                                 ,12-JUL-12 04.00.00.000000 PM                                               ,           48.94,           72.67
1650                                                                                                ,711                                                                                                 ,14-SEP-94 02.00.00.000000 AM                                               ,           67.54,           43.36
1651                                                                                                ,39                                                                                                  ,02-NOV-75 10.00.00.000000 PM                                               ,           31.33,           72.25
1653                                                                                                ,139                                                                                                 ,30-SEP-06 07.00.00.000000 PM                                               ,           87.76,            27.6
1653                                                                                                ,289                                                                                                 ,17-DEC-00 12.00.00.000000 PM                                               ,           85.76,           15.14
1653                                                                                                ,414                                                                                                 ,28-JAN-92 06.00.00.000000 PM                                               ,            9.75,           37.21
1653                                                                                                ,793                                                                                                 ,05-SEP-98 05.00.00.000000 AM                                               ,            3.97,           12.57
1654                                                                                                ,203                                                                                                 ,20-JAN-72 11.00.00.000000 AM                                               ,           12.55,           59.02
1654                                                                                                ,306                                                                                                 ,02-SEP-99 01.00.00.000000 PM                                               ,           24.65,           26.65
1654                                                                                                ,725                                                                                                 ,05-MAY-96 04.00.00.000000 PM                                               ,           90.98,           16.03
1658                                                                                                ,124                                                                                                 ,06-JAN-67 12.00.00.000000 AM                                               ,           90.12,           73.19
1658                                                                                                ,434                                                                                                 ,11-AUG-96 04.00.00.000000 PM                                               ,           41.38,            22.6
1658                                                                                                ,455                                                                                                 ,04-JUN-72 03.00.00.000000 PM                                               ,           76.11,           26.99
1658                                                                                                ,736                                                                                                 ,08-JUL-98 12.00.00.000000 AM                                               ,            59.9,            40.9
1662                                                                                                ,365                                                                                                 ,09-DEC-12 09.00.00.000000 PM                                               ,           23.31,           99.49
1662                                                                                                ,467                                                                                                 ,01-MAY-85 11.00.00.000000 PM                                               ,           61.71,            43.3
1662                                                                                                ,627                                                                                                 ,23-JAN-73 10.00.00.000000 PM                                               ,           22.46,           32.89
1662                                                                                                ,700                                                                                                 ,18-MAR-02 05.00.00.000000 AM                                               ,           45.96,           82.49
1667                                                                                                ,379                                                                                                 ,05-NOV-04 03.00.00.000000 PM                                               ,           68.82,           96.09
1668                                                                                                ,277                                                                                                 ,11-MAY-87 11.00.00.000000 PM                                               ,           23.88,           47.55
1668                                                                                                ,395                                                                                                 ,14-SEP-89 12.00.00.000000 PM                                               ,           42.48,           90.46
1674                                                                                                ,501                                                                                                 ,24-AUG-03 10.00.00.000000 AM                                               ,           62.76,            16.7
1675                                                                                                ,188                                                                                                 ,28-MAR-15 04.00.00.000000 AM                                               ,           42.38,           94.54
1675                                                                                                ,223                                                                                                 ,24-JAN-80 07.00.00.000000 AM                                               ,           45.42,           56.05
1675                                                                                                ,461                                                                                                 ,13-DEC-85 09.00.00.000000 AM                                               ,           67.07,           65.51
1675                                                                                                ,678                                                                                                 ,09-NOV-98 04.00.00.000000 AM                                               ,            4.79,           92.83
1680                                                                                                ,68                                                                                                  ,18-AUG-67 12.00.00.000000 AM                                               ,           67.62,           82.53
1680                                                                                                ,258                                                                                                 ,17-JAN-06 08.00.00.000000 AM                                               ,           87.49,           66.59
1680                                                                                                ,724                                                                                                 ,09-AUG-84 03.00.00.000000 PM                                               ,           17.64,           89.48
1682                                                                                                ,83                                                                                                  ,17-JUL-93 04.00.00.000000 PM                                               ,           52.52,           38.16
1682                                                                                                ,520                                                                                                 ,21-JUL-87 04.00.00.000000 PM                                               ,           11.72,           76.44
1682                                                                                                ,644                                                                                                 ,10-JAN-78 05.00.00.000000 PM                                               ,           60.64,           27.09
1682                                                                                                ,687                                                                                                 ,22-JUL-09 06.00.00.000000 PM                                               ,           63.27,            68.7
1683                                                                                                ,59                                                                                                  ,05-SEP-70 02.00.00.000000 AM                                               ,           29.08,             .75
1683                                                                                                ,740                                                                                                 ,29-MAY-94 09.00.00.000000 AM                                               ,           17.93,           27.67
1686                                                                                                ,133                                                                                                 ,30-NOV-10 07.00.00.000000 PM                                               ,           49.78,            6.97
1686                                                                                                ,761                                                                                                 ,14-JAN-11 01.00.00.000000 PM                                               ,           22.89,           28.26
1687                                                                                                ,342                                                                                                 ,14-AUG-16 03.00.00.000000 PM                                               ,           83.17,           61.01
1687                                                                                                ,722                                                                                                 ,03-OCT-73 09.00.00.000000 AM                                               ,           69.62,           11.26
1698                                                                                                ,104                                                                                                 ,16-NOV-90 06.00.00.000000 PM                                               ,            93.9,           82.08
1698                                                                                                ,255                                                                                                 ,01-MAY-98 10.00.00.000000 AM                                               ,           86.19,           84.11
1698                                                                                                ,275                                                                                                 ,06-NOV-04 11.00.00.000000 AM                                               ,           22.98,           26.86
1698                                                                                                ,561                                                                                                 ,03-SEP-82 12.00.00.000000 AM                                               ,            92.9,           61.01
1702                                                                                                ,526                                                                                                 ,26-DEC-98 03.00.00.000000 PM                                               ,           24.99,           36.75
1709                                                                                                ,629                                                                                                 ,17-DEC-87 10.00.00.000000 PM                                               ,           45.48,           50.99
1709                                                                                                ,790                                                                                                 ,22-MAR-05 05.00.00.000000 AM                                               ,           71.57,           24.06
1712                                                                                                ,688                                                                                                 ,09-FEB-77 09.00.00.000000 PM                                               ,           85.56,           92.12
1716                                                                                                ,197                                                                                                 ,26-FEB-70 10.00.00.000000 AM                                               ,           65.82,           83.18
1720                                                                                                ,432                                                                                                 ,02-JUL-90 05.00.00.000000 AM                                               ,           67.63,           79.69
1725                                                                                                ,453                                                                                                 ,03-MAY-76 01.00.00.000000 AM                                               ,           75.71,            9.29
1733                                                                                                ,195                                                                                                 ,07-MAR-99 05.00.00.000000 PM                                               ,            94.8,           46.62
1733                                                                                                ,475                                                                                                 ,09-MAY-85 10.00.00.000000 PM                                               ,           54.35,           87.09
1733                                                                                                ,701                                                                                                 ,28-AUG-97 01.00.00.000000 PM                                               ,           75.58,           22.15
1747                                                                                                ,368                                                                                                 ,28-OCT-83 11.00.00.000000 AM                                               ,           82.14,           91.03
1747                                                                                                ,684                                                                                                 ,23-NOV-93 07.00.00.000000 AM                                               ,             .88,           87.53
1750                                                                                                ,96                                                                                                  ,11-DEC-15 10.00.00.000000 PM                                               ,           99.43,           47.41
1758                                                                                                ,311                                                                                                 ,16-SEP-79 02.00.00.000000 PM                                               ,           60.99,           75.07
1758                                                                                                ,505                                                                                                 ,18-JUN-90 07.00.00.000000 PM                                               ,           86.49,           19.57
1758                                                                                                ,661                                                                                                 ,19-SEP-68 09.00.00.000000 AM                                               ,           53.58,            2.97
1758                                                                                                ,679                                                                                                 ,25-JUL-85 06.00.00.000000 AM                                               ,           13.78,           75.32
1761                                                                                                ,91                                                                                                  ,18-JUN-67 11.00.00.000000 PM                                               ,           99.77,           14.38
1767                                                                                                ,68                                                                                                  ,19-JUL-80 12.00.00.000000 AM                                               ,            2.29,            7.01
1768                                                                                                ,10                                                                                                  ,26-SEP-75 06.00.00.000000 PM                                               ,           60.98,           14.95
1768                                                                                                ,358                                                                                                 ,07-DEC-01 10.00.00.000000 AM                                               ,           40.41,           63.43
1768                                                                                                ,416                                                                                                 ,12-JUN-73 10.00.00.000000 PM                                               ,           57.04,            5.01
1768                                                                                                ,644                                                                                                 ,30-SEP-89 02.00.00.000000 PM                                               ,           67.82,           58.57
1771                                                                                                ,79                                                                                                  ,18-DEC-73 05.00.00.000000 AM                                               ,           60.35,           32.48
1780                                                                                                ,197                                                                                                 ,10-AUG-81 07.00.00.000000 PM                                               ,           24.86,           27.51
1780                                                                                                ,560                                                                                                 ,28-SEP-92 12.00.00.000000 AM                                               ,           84.56,           92.22
1787                                                                                                ,40                                                                                                  ,21-SEP-11 02.00.00.000000 AM                                               ,           83.18,            9.83
1787                                                                                                ,136                                                                                                 ,28-JAN-07 02.00.00.000000 PM                                               ,           82.68,           88.89
1787                                                                                                ,428                                                                                                 ,07-MAR-07 05.00.00.000000 PM                                               ,            34.5,           28.48
1787                                                                                                ,550                                                                                                 ,12-FEB-83 09.00.00.000000 AM                                               ,              .7,           35.84
1796                                                                                                ,183                                                                                                 ,02-JAN-16 06.00.00.000000 AM                                               ,            99.5,           24.17
1796                                                                                                ,308                                                                                                 ,02-FEB-93 12.00.00.000000 AM                                               ,           42.83,           59.73
1801                                                                                                ,99                                                                                                  ,09-APR-89 06.00.00.000000 AM                                               ,           47.14,           69.31
1801                                                                                                ,218                                                                                                 ,02-FEB-09 01.00.00.000000 PM                                               ,           71.88,           21.85
1807                                                                                                ,28                                                                                                  ,21-DEC-06 08.00.00.000000 AM                                               ,           95.85,            3.14
1807                                                                                                ,183                                                                                                 ,09-NOV-81 05.00.00.000000 AM                                               ,           54.76,           68.54
1807                                                                                                ,523                                                                                                 ,23-APR-67 07.00.00.000000 PM                                               ,           59.14,           41.48
1815                                                                                                ,312                                                                                                 ,26-APR-13 11.00.00.000000 AM                                               ,           26.63,           38.08
1815                                                                                                ,417                                                                                                 ,18-MAY-93 03.00.00.000000 AM                                               ,           33.63,            29.7
1815                                                                                                ,650                                                                                                 ,10-JUL-70 06.00.00.000000 AM                                               ,           68.63,           13.61
1816                                                                                                ,251                                                                                                 ,29-APR-98 05.00.00.000000 AM                                               ,            60.6,           84.34
1816                                                                                                ,669                                                                                                 ,22-OCT-87 06.00.00.000000 PM                                               ,           19.55,           28.15
1821                                                                                                ,336                                                                                                 ,18-SEP-72 08.00.00.000000 AM                                               ,            93.2,           97.58
1821                                                                                                ,665                                                                                                 ,28-FEB-72 05.00.00.000000 AM                                               ,           57.61,           67.83
1821                                                                                                ,698                                                                                                 ,24-JAN-69 03.00.00.000000 PM                                               ,           90.05,            67.8
1824                                                                                                ,26                                                                                                  ,21-NOV-76 05.00.00.000000 AM                                               ,           42.24,             7.4
1825                                                                                                ,91                                                                                                  ,30-AUG-68 02.00.00.000000 PM                                               ,           83.43,           66.41
1825                                                                                                ,382                                                                                                 ,03-JAN-87 06.00.00.000000 PM                                               ,            36.3,             3.7
1825                                                                                                ,499                                                                                                 ,17-JUL-98 12.00.00.000000 AM                                               ,           53.54,           41.38
1830                                                                                                ,69                                                                                                  ,21-JUL-74 04.00.00.000000 AM                                               ,           47.83,           90.07
1830                                                                                                ,316                                                                                                 ,12-APR-91 07.00.00.000000 PM                                               ,           87.35,           46.02
1831                                                                                                ,574                                                                                                 ,01-FEB-89 07.00.00.000000 PM                                               ,           51.81,           98.03
1842                                                                                                ,144                                                                                                 ,24-JUN-82 03.00.00.000000 PM                                               ,           46.08,           82.21
1842                                                                                                ,450                                                                                                 ,03-JAN-77 11.00.00.000000 PM                                               ,           40.39,            26.8
1847                                                                                                ,56                                                                                                  ,28-APR-08 05.00.00.000000 AM                                               ,            69.9,           16.42
1847                                                                                                ,135                                                                                                 ,09-MAY-96 07.00.00.000000 PM                                               ,           88.13,            8.22
1847                                                                                                ,350                                                                                                 ,07-JUN-93 01.00.00.000000 AM                                               ,           17.81,           62.51
1850                                                                                                ,192                                                                                                 ,13-FEB-76 09.00.00.000000 PM                                               ,           40.42,           11.02
1850                                                                                                ,372                                                                                                 ,23-NOV-79 11.00.00.000000 PM                                               ,           53.35,           41.96
1850                                                                                                ,438                                                                                                 ,11-JAN-89 10.00.00.000000 PM                                               ,           28.07,            13.2
1858                                                                                                ,530                                                                                                 ,23-FEB-99 04.00.00.000000 AM                                               ,           51.65,            68.6
1858                                                                                                ,628                                                                                                 ,18-DEC-01 05.00.00.000000 AM                                               ,           35.64,           41.13
1860                                                                                                ,291                                                                                                 ,12-OCT-86 02.00.00.000000 PM                                               ,           69.25,            1.96
1860                                                                                                ,669                                                                                                 ,03-FEB-82 04.00.00.000000 AM                                               ,           53.96,           94.94
1864                                                                                                ,63                                                                                                  ,24-JAN-91 02.00.00.000000 PM                                               ,            4.04,           14.98
1864                                                                                                ,161                                                                                                 ,04-JUL-96 12.00.00.000000 PM                                               ,           31.74,            20.9
1864                                                                                                ,408                                                                                                 ,03-OCT-05 09.00.00.000000 PM                                               ,           29.96,           54.97
1865                                                                                                ,329                                                                                                 ,09-MAY-09 11.00.00.000000 PM                                               ,           44.76,           43.31
1865                                                                                                ,722                                                                                                 ,06-DEC-04 01.00.00.000000 AM                                               ,            5.59,           97.09
1867                                                                                                ,87                                                                                                  ,10-NOV-95 10.00.00.000000 AM                                               ,           46.17,           42.25
1867                                                                                                ,381                                                                                                 ,05-MAR-15 07.00.00.000000 PM                                               ,           27.65,           61.25
1874                                                                                                ,2                                                                                                   ,22-JAN-85 09.00.00.000000 PM                                               ,           30.04,           86.84
1874                                                                                                ,237                                                                                                 ,19-JUN-76 12.00.00.000000 PM                                               ,           37.48,           26.62
1874                                                                                                ,255                                                                                                 ,05-OCT-03 06.00.00.000000 PM                                               ,           72.58,            9.89
1874                                                                                                ,554                                                                                                 ,12-SEP-93 04.00.00.000000 PM                                               ,           26.91,           98.27
1881                                                                                                ,478                                                                                                 ,29-JUN-88 07.00.00.000000 PM                                               ,           19.44,           26.02
1896                                                                                                ,475                                                                                                 ,14-AUG-95 09.00.00.000000 AM                                               ,            6.71,           55.59
1896                                                                                                ,606                                                                                                 ,04-MAY-83 10.00.00.000000 AM                                               ,            5.42,            77.8
1896                                                                                                ,725                                                                                                 ,26-JUL-88 10.00.00.000000 AM                                               ,           40.61,           77.74
